🕘️更新时间,#genre#
广东卫视,http://itv.iptv1688.top:2016/itv.php?id=广东卫视
广东卫视,http://113.109.250.108:9999/udp/239.77.1.2:5146
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=be728e&tk=6949f8ce7202
广东卫视,http://171.15.18.199:8180/TV00000000000000000031@HHZT
广东卫视,http://zqh2333.top:2222/rtp/239.93.24.181:5140
广东卫视,http://113.109.250.108:9999/udp/239.77.1.19:5146
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873464.m3u8
浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f30e23&tk=6949f8ce7202
浙江卫视,http://itv.iptv1688.top:2016/itv.php?id=浙江卫视
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://171.15.18.199:8180/TV00000000000000000020@HHZT
浙江卫视,http://wouu.net:9977/udp/239.93.0.124:5140
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#mitv://generationnexxxt.com:19806/7bf4b3a65eaf421ab6d71bd8dcc4547a
浙江卫视,http://zqh2333.top:2222/rtp/239.93.24.124:5140
湖南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873458.m3u8
湖南卫视,http://125.89.163.44:8888/udp/239.77.1.5:5146
湖南卫视,http://171.15.18.199:8180/TV00000000000000000018@HHZT
北京卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003870776.m3u8
北京卫视,http://itv.iptv1688.top:2016/itv.php?id=北京卫视
北京卫视,http://omnix.cn:4000/udp/225.1.8.21:8002
北京卫视,http://wouu.net:9977/udp/239.93.0.180:5140
北京卫视,http://zqh2333.top:2222/rtp/239.93.24.180:5140
北京卫视,http://125.82.168.238:8888/rtp/235.254.198.66:1540
湖北卫视,http://itv.iptv1688.top:2016/itv.php?id=湖北卫视
湖北卫视,http://171.15.18.199:8180/TV00000000000000000025@HHZT
湖北卫视,http://zqh2333.top:2222/rtp/239.93.24.250:5140
湖北卫视,http://wouu.net:9977/udp/239.93.0.250:5140
湖北卫视,http://113.109.250.108:9999/udp/239.77.1.93:5146
黑龙江卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873470.m3u8
黑龙江卫视,http://125.82.168.238:8888/rtp/235.254.198.70:1556
黑龙江卫视,http://itv.iptv1688.top:2016/itv.php?id=黑龙江卫视
黑龙江卫视,http://125.82.171.210:8888/rtp/235.254.198.70:1556
黑龙江卫视,http://nas.hssvm.com:8888/udp/225.1.1.115:5002
黑龙江卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.115:5140
黑龙江卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.189:5140
安徽卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873469.m3u8
安徽卫视,http://zqh2333.top:2222/rtp/239.93.25.106:5140
安徽卫视,http://125.82.171.210:8888/rtp/235.254.198.65:1536
安徽卫视,http://125.82.168.238:8888/rtp/235.254.198.65:1536
重庆卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796458.m3u8
重庆卫视,http://171.15.18.199:8180/TV00000000000000000030@HHZT
重庆卫视,http://nas.hssvm.com:8888/udp/225.1.1.155:5002
重庆卫视,http://wouu.net:9977/udp/239.93.1.107:5140
重庆卫视,http://zqh2333.top:2222/rtp/239.93.25.107:5140
东方卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873462.m3u8
东方卫视,http://aktv_stream1.m16tv.cfd/stream/aktv3/null/AKTV.m3u8
东方卫视,http://125.82.168.238:8888/rtp/235.254.198.73:1568
东方卫视,http://itv.iptv1688.top:2016/itv.php?id=东方卫视
东方卫视,http://171.15.18.199:8180/TV00000000000000000021@HHZT
东方卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.146:5140
东方卫视,http://zqh2333.top:2222/rtp/239.93.24.123:5140
东方卫视,http://wouu.net:9977/udp/239.93.0.123:5140
东方卫视,http://123.159.135.253:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://113.109.250.108:9999/udp/239.77.1.218:5146
东南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873473.m3u8
东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c1a152&tk=6949f8ce7202
东南卫视,http://171.15.18.199:8180/TV00000000000000000033@HHZT
东南卫视,http://zqh2333.top:2222/rtp/239.93.24.42:5140
东南卫视,http://wouu.net:9977/udp/239.93.0.42:5140
甘肃卫视,http://nas.hssvm.com:8888/udp/225.1.1.30:5002
甘肃卫视,http://wouu.net:9977/udp/239.93.0.81:5140
甘肃卫视,http://zqh2333.top:2222/rtp/239.93.24.81:5140
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视,http://nas.hssvm.com:8888/udp/225.1.2.81:5002
广西卫视,http://171.15.18.199:8180/TV00000000000000000032@HHZT
广西卫视,http://zqh2333.top:2222/rtp/239.93.55.46:5140
广西卫视,http://101.65.34.130:9901/tsfile/live/0112_1.m3u8?key=txiptv&amp;amp;playlive=0&amp;amp;authid=0
广西卫视,http://live.cztv.cc:85/live/ggpd.m3u8
广西卫视,http://101.66.194.135:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873471.m3u8
贵州卫视,http://wouu.net:9977/udp/239.93.0.131:5140
贵州卫视,http://zqh2333.top:2222/rtp/239.93.24.131:5140
海南卫视,http://nas.hssvm.com:8888/udp/225.1.2.82:5002
海南卫视,http://171.15.18.199:8180/TV00000000000000000028@HHZT
海南卫视,http://zqh2333.top:2222/rtp/239.93.24.80:5140
河北卫视,http://nas.hssvm.com:8888/udp/225.1.2.27:5002
河北卫视,http://171.15.18.199:8180/TV00000000000000000035@HHZT
河北卫视,http://wouu.net:9977/udp/239.93.0.132:5140
河北卫视,http://zqh2333.top:2222/rtp/239.93.24.132:5140
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://nctv.top/IDOEPpiryt/hntv.php?id=hnws
河南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.254:1300
河南卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.144:5140
河南卫视,http://171.15.18.199:8180/TV00000000000000000016@HHZT
河南卫视,http://wouu.net:9977/udp/239.93.42.45:5140
河南卫视,http://zqh2333.top:2222/rtp/239.93.55.45:5140
河南卫视,http://113.109.250.108:9999/udp/239.77.0.17:5146
吉林卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004972569.m3u8
吉林卫视,http://171.15.18.199:8180/TV00000000000000000036@HHZT
吉林卫视,http://zqh2333.top:2222/rtp/239.93.24.248:5140
江苏卫视,http://ycsj.aguihome.com:4022/udp/233.50.200.144:5140
江苏卫视,http://nas.hssvm.com:8888/udp/225.1.1.126:5002
江苏卫视,http://zqh2333.top:2222/rtp/239.93.24.89:5140
江苏卫视,http://wouu.net:9977/udp/239.93.0.89:5140
江西卫视,http://nas.hssvm.com:8888/udp/225.1.2.29:5002
江西卫视,http://171.15.18.199:8180/TV00000000000000000037@HHZT
江西卫视,http://wouu.net:9977/udp/239.93.0.134:5140
江西卫视,http://zqh2333.top:2222/rtp/239.93.24.134:5140
辽宁卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873468.m3u8
辽宁卫视,http://ycsj.aguihome.com:4022/udp/233.50.201.141:5140
辽宁卫视,http://zqh2333.top:2222/rtp/239.93.25.108:5140
辽宁卫视,http://nas.hssvm.com:8888/udp/225.1.1.154:5002
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
宁夏卫视,http://zqh2333.top:2222/rtp/239.93.24.247:5140
青海卫视,http://zqh2333.top:2222/rtp/239.93.24.192:5140
山东卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873467.m3u8
山东卫视,http://itv.iptv1688.top:2016/itv.php?id=山东卫视
山东卫视,http://171.15.18.199:8180/TV00000000000000000024@HHZT
山东卫视,http://zqh2333.top:2222/rtp/239.93.24.168:5140
山东卫视,http://wouu.net:9977/udp/239.93.0.168:5140
山西卫视,http://171.15.18.199:8180/TV00000000000000000038@HHZT
山西卫视,http://zqh2333.top:2222/rtp/239.93.24.6:5140
陕西卫视,http://171.15.18.199:8180/TV00000000000000000039@HHZT
四川卫视,http://nas.hssvm.com:8888/udp/225.1.1.123:5002
四川卫视,http://171.15.18.199:8180/TV00000000000000000040@HHZT
四川卫视,http://wouu.net:9977/udp/239.93.0.20:1235
四川卫视,http://zqh2333.top:2222/rtp/239.93.24.20:1235
四川卫视,http://wouu.net:9977/udp/239.93.0.169:5140
深圳卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873474.m3u8
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8
深圳卫视,http://171.15.18.199:8180/TV00000000000000000026@HHZT
深圳卫视,http://wouu.net:9977/udp/239.93.0.182:5140
深圳卫视,http://zqh2333.top:2222/rtp/239.93.24.182:5140
深圳卫视,http://113.109.250.108:9999/udp/239.77.1.3:5146
深圳卫视,http://nas.hssvm.com:8888/udp/225.1.1.117:5002
三沙卫视,http://wouu.net:9977/udp/239.93.42.58:5140
天津卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873466.m3u8
天津卫视,http://itv.iptv1688.top:2016/itv.php?id=天津卫视
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=127f62&tk=6949f8ce7202
天津卫视,http://171.15.18.199:8180/TV00000000000000000022@HHZT
天津卫视,http://wouu.net:9977/udp/239.93.0.167:5140
天津卫视,http://zqh2333.top:2222/rtp/239.93.24.167:5140
天津卫视,http://nas.hssvm.com:8888/udp/225.1.1.111:5002
西藏卫视,http://wouu.net:9977/udp/239.93.0.175:5140
西藏卫视,http://zqh2333.top:2222/rtp/239.93.24.175:5140
云南卫视,http://171.15.18.199:8180/TV00000000000000000034@HHZT
云南卫视,http://wouu.net:9977/udp/239.93.1.174:5140
云南卫视,http://106.46.114.7:8011/tsfile/live/0119_1.m3u8?key=txiptv&amp;amp;playlive=0&amp;amp;authid=0

☘️上海频道,#genre#
东方财经,http://wouu.net:9977/udp/239.93.1.165:5140
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002
新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
新闻综合,https://cm-live.ntjoy.com/live/4f1.m3u8
新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
新闻综合,https://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8
新闻综合,https://tvfile.scjgtv.cn:443/nmip-media/channellive/channel104126/playlist.m3u8"
新闻综合,http://p2.vzan.com/slowlive/596867413819827251/live.m3u8
生活时尚,http://wouu.net:9977/udp/239.93.42.29:5140
第一财经,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8
第一财经,http://live.xmcdn.com/live/56/64.m3u8

☘️福建频道,#genre#
三明新闻综合,http://ls.qingting.fm/live/4885.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
云霄综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=213e53&tk=6949f8ce7202
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8
厦门卫视,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
厦门卫视,http://wouu.net:9977/udp/239.93.42.57:5140
福州生活,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8
福建新闻,http://live.xmcdn.com/live/792/64.m3u8
福建经济,http://live.xmcdn.com/live/789/64.m3u8
福建公共,http://aa3.kkwk111.top/fj.php?id=6

🌊港·澳·台,#genre#
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40『线路08』
翡翠台,http://aktv-stream.m16tv.cfd/stream/aktv/null/AKTV.m3u8
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
翡翠台,http://61.163.58.168:2005/play/forward/5?tvid=MytvTvbJade&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjaXR5Ijoi5rex5Zyz5biCIiwiaXAiOiI1OS4zNi4xNjYuMjE1IiwidHZpZCI6IjI3OTY4NTIzIiwiZWNvbm9taXplIjoi5bm_5LicIiwiZXhwIjoxNzQ2MTAyMDU0LCJuYmYiOjE3NDYwODQwNTQsImlhdCI6MTc0NjA4NDA1NH0.S3NFp_Pg4T14ExLY5n4
翡翠台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40
凤凰中文,http://aktv_stream1.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8
凤凰中文,http://61.163.58.168:2005/play/forward/5?tvid=MytvPhoenixChinese&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjaXR5Ijoi5rex5Zyz5biCIiwiaXAiOiI1OS4zNi4xNjYuMjE1IiwidHZpZCI6IjI3OTY4NTIzIiwiZWNvbm9taXplIjoi5bm_5LicIiwiZXhwIjoxNzQ2MTAyMDU0LCJuYmYiOjE3NDYwODQwNTQsImlhdCI6MTc0NjA4NDA1NH0.S3NFp_Pg4T
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
凤凰中文,http://ycsj.aguihome.com:4022/udp/233.50.200.42:5140
凤凰中文,http://wouu.net:9977/udp/239.93.0.162:2192
凤凰资讯,http://cdn3.163189.xyz/live/fhzx/stream.m3u8
凤凰资讯,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰资讯,http://61.163.58.168:2005/play/forward/5?tvid=MytvPhoenixInfo&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjaXR5Ijoi5rex5Zyz5biCIiwiaXAiOiI1OS4zNi4xNjYuMjE1IiwidHZpZCI6IjI3OTY4NTIzIiwiZWNvbm9taXplIjoi5bm_5LicIiwiZXhwIjoxNzQ2MTAyMDU0LCJuYmYiOjE3NDYwODQwNTQsImlhdCI6MTc0NjA4NDA1NH0.S3NFp_Pg4T14E
凤凰资讯,http://ycsj.aguihome.com:4022/udp/233.50.200.192:5140
凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40
凤凰香港,http://61.163.58.168:2005/play/forward/5?tvid=MytvPhoenixHK&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjaXR5Ijoi5rex5Zyz5biCIiwiaXAiOiI1OS4zNi4xNjYuMjE1IiwidHZpZCI6IjI3OTY4NTIzIiwiZWNvbm9taXplIjoi5bm_5LicIiwiZXhwIjoxNzQ2MTAyMDU0LCJuYmYiOjE3NDYwODQwNTQsImlhdCI6MTc0NjA4NDA1NH0.S3NFp_Pg4T14ExL

🎬电影频道,#genre#
CHC家庭影院,http://61.163.58.168:2005/play/forward/5?tvid=chcfamily&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjaXR5Ijoi5LyR5pav6aG_IiwiaXAiOiIxMDguMTI2LjEzOS4yMiIsInR2aWQiOiIyNjU5NjIzMCIsImVjb25vbWl6ZSI6IuW-t-WFi-iQqOaWryIsImV4cCI6MTc0NTkyMzk3NiwibmJmIjoxNzQ1OTA1OTc2LCJpYXQiOjE3NDU5MDU5NzZ9.gPoSyGVh
CHC动作电影,http://61.163.58.168:2005/play/forward/5?tvid=chcaction&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjaXR5Ijoi5LyR5pav6aG_IiwiaXAiOiIxMDguMTI2LjEzOS4yMiIsInR2aWQiOiIyNjU5NjIzMCIsImVjb25vbWl6ZSI6IuW-t-WFi-iQqOaWryIsImV4cCI6MTc0NTkyMzk3NiwibmJmIjoxNzQ1OTA1OTc2LCJpYXQiOjE3NDU5MDU5NzZ9.gPoSyGVh
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40
经典电影,http://lxajh.top/tv/douyu.php?id=74374
经典电影,http://wouu.net:9977/udp/239.93.0.57:9024

🎥咪咕直播,#genre#

🏀体育频道,#genre#
广东体育,http://113.109.250.108:9999/udp/239.77.0.112:5146
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;amp;amp;time=20240926215313&amp;amp;amp;ip=111.229.253.40
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,http://live_bin.m16tv.cfd/stream/test/null/AKTV.m3u8
山东体育,http://live.xmcdn.com/live/805/64.m3u8
快乐垂钓,http://wouu.net:9977/udp/239.93.1.151:5140

🪁动画频道,#genre#
青春动漫,http://wouu.net:9977/udp/239.93.0.146:5140
CN卡通,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40
优漫卡通,http://wouu.net:9977/udp/239.93.0.251:5140
金鹰卡通,http://125.42.148.142:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://wouu.net:9977/udp/239.93.0.108:5140
炫动卡通,http://wouu.net:9977/udp/239.93.0.173:5140
炫动卡通,http://nas.hssvm.com:8888/udp/225.1.1.62:5002
浙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a8150b&tk=6949f8ce7202
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b31972&tk=6949f8ce7202
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?fbl=
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8

🎵音乐频道,#genre#
音乐之声,http://live.xmcdn.com/live/1205/64.m3u8
